"","member.name","speaker","last.name","state","party","memberID","theta.est","theta.cilb","theta.ciub"
"80","Roberts (KS)","mr roberts","Roberts","KS","R",80,0.148877981699796,-0.607152343211998,0.90317876984522
"61","Kyl (AZ)","mr kyl","Kyl","AZ","R",61,0.161990278544895,-0.36662754822667,0.678930548889191
"57","Johnson (SD)","mr johnson","Johnson","SD","D",57,0.170451053734963,-0.506787239914813,0.846812402221579
"3","Allen (VA)","mr allen","Allen","VA","R",3,0.18049371788765,-0.576957549241749,0.905118078023396
"86","Shelby (AL)","mr shelby","Shelby","AL","R",86,0.194465810070936,-0.461682808040961,0.834958516527864
"63","Leahy (VT)","mr leahy","Leahy","VT","D",63,0.196908856368385,-0.351786905040395,0.743897935862735
"25","Conrad (ND)","mr conrad","Conrad","ND","D",25,0.205803493440779,-0.342557266110569,0.715823675660025
"62","Landrieu (LA)","ms landrieu","Landrieu","LA","D",62,0.213470800924125,-0.336249011893836,0.783571167465073
"74","Murray (WA)","mrs murray","Murray","WA","D",74,0.216461799423881,-0.255141155737399,0.681314237105756
"2","Allard (CO)","mr allard","Allard","CO","R",2,0.238787178578875,-0.407871375686824,0.870818124634501
"48","Harkin (IA)","mr harkin","Harkin","IA","D",48,0.247738168764622,-0.190299852673896,0.689587732372838
"82","Santorum (PA)","mr santorum","Santorum","PA","R",82,0.252454839706107,-0.412483278442981,0.921324414500755
"87","Smith (NH)","mr smith of new hampshire","Smith","NH","R",87,0.255406362114277,-0.355871950063411,0.881370485237836
"69","McCain (AZ)","mr mccain","McCain","AZ","R",69,0.256395276641397,-0.135897067551021,0.653819213662173
"76","Nelson (NE)","mr nelson of nebraska","Nelson","NE","D",76,0.272686897872331,-0.217087557310784,0.779388201819812
"88","Smith (OR)","mr smith of oregon","Smith","OR","R",88,0.278519049991737,-0.332284029597071,0.913005690882907
"75","Nelson (FL)","mr nelson of florida","Nelson","FL","D",75,0.282005766499653,-0.311324297585413,0.851021539913658
"19","Carper (DE)","mr carper","Carper","DE","D",19,0.293313948615987,-0.304918426494806,0.884139087812911
"4","Barkley (MN)","mr barkley","Barkley","MN","I",4,0.296158686747409,-1.37617338922136,1.62648878480757
"39","Feingold (WI)","mr feingold","Feingold","WI","D",39,0.29817462667627,-0.208606587184198,0.789055196316175
"36","Edwards (NC)","mr edwards","Edwards","NC","D",36,0.354816171989206,-0.250113698803967,0.962305091603851
"49","Hatch (UT)","mr hatch","Hatch","UT","R",49,0.361560075927614,-0.112165462614178,0.811034870582737
"6","Bayh (IN)","mr bayh","Bayh","IN","D",6,0.369281831445667,-0.397826204135313,1.12865457025271
"85","Sessions (AL)","mr sessions","Sessions","AL","R",85,0.397347209137317,-0.15250101236409,0.948269016027614
"65","Lieberman (CT)","mr lieberman","Lieberman","CT","D",65,0.398433031473087,0.0153174300897011,0.779730990227903
"23","Cochran (MS)","mr cochran","Cochran","MS","R",23,0.403382270196178,-0.183277446999833,1.01109988170002
"18","Carnahan (MO)","mrs carnahan","Carnahan","MO","D",18,0.407246119585545,-0.107119308133264,0.923540610730094
"68","Lugar (IN)","mr lugar","Lugar","IN","R",68,0.424561840049492,-0.259735040897759,1.10212815061628
"47","Hagel (NE)","mr hagel","Hagel","NE","R",47,0.459249733651177,-0.185352385012591,1.12301928919522
"96","Torricelli (NJ)","mr torricelli","Torricelli","NJ","D",96,0.495410283240777,-0.0664367225584882,1.0478833457251
"58","Kennedy (MA)","mr kennedy","Kennedy","MA","D",58,0.50531170360824,0.168935970874421,0.843443335415671
"17","Cantwell (WA)","ms cantwell","Cantwell","WA","D",17,0.508612494116179,-0.0293070876605909,1.04820135401818
"31","DeWine (OH)","mr dewine","DeWine","OH","R",31,0.537353118914904,-0.0461666396291398,1.12363852608409
"97","Voinovich (OH)","mr voinovich","Voinovich","OH","R",97,0.559782302270776,0.070010854692916,1.0584528129894
"60","Kohl (WI)","mr kohl","Kohl","WI","D",60,0.563400789463023,0.0232987283936966,1.11383772764535
"52","Hutchinson (AR)","mr hutchinson","Hutchinson","AR","R",52,0.574932449515673,0.0794991518606119,1.07088523490433
"22","Clinton (NY)","mrs clinton","Clinton","NY","D",22,0.585027187865242,0.151038244310896,1.02261537697238
"43","Graham (SC)","mr graham","Graham","SC","R",43,0.585090995276557,0.0757945819592897,1.09674526104395
"70","McConnell (KY)","mr mcconnell","McConnell","KY","R",70,0.599608036463826,-0.102254098070335,1.28028792206137
"26","Corzine (NJ)","mr corzine","Corzine","NJ","D",26,0.650910362904572,0.213092195037162,1.08972270903158
"71","Mikulski (MD)","ms mikulski","Mikulski","MD","D",71,0.659524449833732,0.1949126325454,1.13598133135752
"66","Lincoln (AR)","mrs lincoln","Lincoln","AR","D",66,0.678282527818471,-0.0532733973057119,1.40804456925785
"56","Jeffords (VT)","mr jefford","Jeffords","VT","I",56,0.686485145734264,0.195459034249329,1.17319498951908
"40","Feinstein (CA)","mrs feinstein","Feinstein","CA","D",40,0.704422825213527,0.244982291405918,1.1533466254547
"78","Reed (RI)","mr reed","Reed","RI","D",78,0.737850916394633,0.23291385835852,1.25316356205991
"59","Kerry (MA)","mr kerry","Kerry","MA","D",59,0.741897915184296,0.322784068045372,1.17048287036264
"42","Frist (TN)","mr frist","Frist","TN","R",42,0.764889543933289,0.268125296469091,1.24855395433081
"81","Rockefeller (WV)","mr rockefeller","Rockefeller","WV","D",81,0.821027062229549,0.263112089413762,1.3649498312399
"1","Akaka (HI)","mr akaka","Akaka","HI","D",1,0.856630443211037,0.188987407092149,1.52387993325831
"21","Cleland (GA)","mr cleland","Cleland","GA","D",21,0.976328875438632,0.215926579791621,1.69793207737475
"24","Collins (ME)","ms collins","Collins","ME","R",24,0.996828408684345,0.553797367498523,1.44355719348192
"89","Snowe (ME)","ms snowe","Snowe","ME","R",89,1.04491872148058,0.559011881501311,1.54584255312906
"41","Fitzgerald (IL)","mr fitzgerald","Fitzgerald","IL","R",41,1.13045906796965,0.210231388344555,2.13784632974489
