"ideal.est","ideal.prec","ideal.lo","ideal.hi","theta.est","theta.prec","theta.lo","theta.hi","cf.est","name","state","party","col","female","presvoteshare","ideal.norm","theta.norm","cf.norm","thetaD1","thetaD2","thetaD1.norm","thetaD2.norm"
0.734628693337143,409.249304779293,0.641162753640122,0.840620016686199,0.44666258846758,2.95759123557361,-0.650166505645697,1.60104562481907,0.603263983306595,"Kirk (IL)","IL","R","#FF0000",0,0.415388952024946,-0.571800798290117,0.150234567803365,-0.762356985556881,0.338317090754495,-0.628320176853563,-0.229204915479866,-1.84876911072254
-1.73510061136592,5.48940509285674,-2.68403217342359,-1.0271517677212,-0.648705646724606,4.02607579132585,-1.64492590690611,0.323164776732469,NA,"Kirk (MA)","MA","D","#0000FF",0,0.357690388199765,-1.27626579154941,-0.596118747836187,NA,-0.556054460000173,0.310259899667887,-0.409201421389851,0.567904902579112
-0.918805534493362,542.874104833352,-1.00685250044483,-0.837642618935999,-0.895094842279586,50.4327392212637,-1.15697827551665,-0.628188275146956,-1.20428424959727,"Klobuchar (MN)","MN","D","#0000FF",1,0.456805374353308,0.653043561038732,-1.21117144873005,-0.989077148327442,-0.869195049898754,0.170525405558175,-1.21752368870791,0.242543931470252
-1.04847969298101,902.915244016811,-1.11316459051156,-0.985602833249884,-0.52553229206289,89.6117295069519,-0.728382955993048,-0.31488342681176,-0.582894042743301,"Kohl (WI)","WI","D","#0000FF",0,0.466509647060864,0.346559332666658,-0.288645425833552,0.627575324435056,-0.385085133893845,0.574915316683703,0.0321285044586849,1.18413458901486
1.655193089633,392.157164053367,1.55308903604137,1.7513027147518,0.754485877806317,105.148733581983,0.554579418143866,0.941318456187903,0.925033552744799,"Kyl (AZ)","AZ","R","#FF0000",0,0.532522227978187,1.12198742047107,0.955522775986541,0.386045324282725,0.786398942377698,0.109590425487907,1.05067854695244,0.0581301518342899
-0.709879712915911,1830.71026337635,-0.758319361186348,-0.665527893777507,-0.221442023801949,67.9178785622389,-0.456985134643154,0.00876405897848103,-0.384716760572732,"Landrieu (LA)","LA","D","#0000FF",1,0.545826697479396,1.14683870079488,0.47044443761664,1.14316728216556,-0.27400942690127,-0.0939380845552856,0.318852647596034,-0.373238868005119
-1.6666438284224,320.545262217785,-1.78006156866973,-1.56354554622262,-0.580391671958542,78.3745759533225,-0.8058266911243,-0.363609651030821,-0.633548131348194,"Lautenberg (NJ)","NJ","D","#0000FF",0,0.4232693470726,-1.11446852567953,-0.425588970367566,0.495790084346977,-0.668981687007838,-0.344008777734984,-0.700704966830387,-0.955509152069195
-1.55128707913337,407.894891184071,-1.65981379911831,-1.46355215729959,-0.304927177419192,166.40342894081,-0.454029537607726,-0.153503765590247,-0.931298699703018,"Leahy (VT)","VT","D","#0000FF",0,0.367858752028369,-0.841823422709941,0.262043378872296,-0.278858739029777,-0.257896984878206,0.169266295497459,0.360444335445676,0.239612190995594
2.99110676172672,18.0310961695916,2.54224101181011,3.4770816518502,0.103889215358709,14.9965957059443,-0.405614452717763,0.583930533463612,1.18835065887573,"Lee (UT)","UT","R","#FF0000",0,0.69248796535718,3.57999562519759,-0.746485612260705,1.32582957246073,0.149846357852337,0.131284057343337,-0.767545339936096,0.114190561396146
0.922312168405987,154.599463055475,0.781948960534577,1.0997116529621,0.496605172841006,13.2379508119987,-0.0124122393583208,1.04146889143417,0.706010027808007,"LeMieux (FL)","FL","R","#FF0000",0,0.495026760032763,-0.226473453232118,0.280888016307893,-0.395654208043406,0.476320789737337,-0.447994015037433,0.164983448638826,-1.38277251994885
-1.52898213936688,482.457120677924,-1.61412773281984,-1.44166517166013,-0.597458170927018,124.541503002267,-0.76153248712318,-0.42807576923441,-0.706931147276627,"Levin (MI)","MI","D","#0000FF",0,0.450286604072543,-0.789105808553442,-0.468191472728597,0.304871668107194,-0.488858936344914,0.420699196759732,-0.235746941878795,0.825054271311001
-0.860046765311847,1139.76819983193,-0.921288783613709,-0.80319568204427,-0.330185605312568,85.8500085694869,-0.530807313181042,-0.101440672273508,-0.540545660626766,"Lieberman (CT)","CT","D","#0000FF",0,0.4100290382252,0.79191961963606,0.198991651863076,0.737751854272573,-0.179705745174563,0.515419115900599,0.562282494408487,1.04560228324876
-0.613841326156763,1809.54411592811,-0.662007306983692,-0.568936798459194,-0.308369880417259,33.5717866491202,-0.660310692888387,0.0505788916848445,-0.52470738287707,"Lincoln (AR)","AR","D","#0000FF",1,0.54141947771856,1.37382495004654,0.253449480213034,0.778957831782229,-0.234991705094782,0.296784474569411,0.419570645752775,0.536528416593465
1.16831136655907,782.5065339581,1.0997482509719,1.23767201972994,0.610066520692533,67.841739497409,0.374907567098536,0.84546538443887,0.907344808898851,"Lott (MS)","MS","R","#FF0000",0,0.567432636985708,0.226151637780497,0.577711189452727,0.322913828267378,0.453442455805298,-0.852766501265175,0.0996346710850239,-2.42878046866484
0.65457552906407,2161.48683398605,0.614120634701822,0.696384003497312,0.257292474671693,33.2434112581406,-0.0966581924834715,0.596302924401418,0.917643334363267,"Lugar (IN)","IN","R","#FF0000",0,0.552510172578471,-0.719094248988275,-0.345171481393653,0.359669480617992,0.333490931125968,0.299458643796054,-0.242990168940219,0.548785204527571
1.04524604255323,447.73014232788,0.94943563265789,1.13424586399381,0.20627741137328,19.8187901221953,-0.246791505143496,0.638217412528503,0.816133059681954,"Mack (FL)","FL","R","#FF0000",0,0.495026760032763,-0.000281838006600774,-0.478630613099323,-0.00262280861248758,0.320907952144871,0.406547164672655,-0.278931697586601,0.825522008199888
